Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;VST047__Durchschn_Bruttomonatsverdienste_ohne_Sonderz__EUR;VST052__Mittlere_Bruttomonatsverdienste_ohne_Sonderz__EUR
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-82322;Kosmetik - Fachkraft;2514;2427
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-82332;Tätowierer, Piercer - Fachkraft;.;.
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-82342;Maskenbildnerei - Fachkraft;3488;3201
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-82343;Maskenbildnerei - Spezialist;3896;3547
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-82393;Aufsicht - Körperpflege;2462;2332
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-82401;Bestattungswesen - Helfer;3637;3340
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-82402;Bestattungswesen - Fachkraft;3285;3200
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-82403;Bestattungswesen - Spezialist;3703;3351
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-82493;Aufsicht - Bestattungswesen;.;.
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-82494;Führung - Bestattungswesen;.;.
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-82502;Medizintechnik (oS) - Fachkraft;3630;3524
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-82503;Medizintechnik (oS) - Spezialist;4895;4582
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-82504;Medizintechnik (oS) - Experte;5998;5546
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-82512;Orthopädie- und Rehatechnik - Fachkraft;2694;2350
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-82513;Orthopädie- und Rehatechnik - Spezialist;3264;3140
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-82514;Orthopädie- und Rehatechnik - Experte;/;/
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-82522;Augenoptik - Fachkraft;2697;2500
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-82523;Augenoptik - Spezialist;/;/
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-82524;Augenoptik - Experte;7027;5744
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-82532;Hörgeräteakustik - Fachkraft;3224;2827
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-82533;Hörgeräteakustik - Spezialist;.;.
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-82534;Hörgeräteakustik - Experte;/;/
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-82542;Zahntechnik - Fachkraft;3362;3018
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-82593;Aufsicht - Medizin-, Orthopädie- und Rehatechnik;4350;4000
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-82594;Führung - Medizin-, Orthopädie- und Rehatechnik;6003;6500
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-83111;Kinderbetreuung und -erziehung - Helfer;2839;2871
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-83112;Kinderbetreuung und -erziehung - Fachkraft;3494;3432
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-83113;Kinderbetreuung und -erziehung - Spezialist;3579;3526
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-83122;Sozialarbeit, Sozialpädagogik - Fachkraft;3222;3204
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-83123;Sozialarbeit, Sozialpädagogik - Spezialist;4392;4443
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-83124;Sozialarbeit, Sozialpädagogik - Experte;4178;4076
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-83131;Heilerziehungspflege, Sonderpädagogik - Helfer;2991;2976
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-83132;Heilerziehungspflege, Sonderpädagogik - Fachkraft;3977;3964
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-83133;Heilerziehungspflege, Sonderpädagogik - Spezialist;3862;3821
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-83134;Heilerziehungspflege, Sonderpädagogik - Experte;4197;4064
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-83141;Haus- und Familienpflege - Helfer;3084;2995
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-83142;Haus- und Familienpflege - Fachkraft;3156;3029
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-83143;Haus- und Familienpflege - Spezialist;3075;3023
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-83154;Sozial-, Erziehungs-, Suchtberatung - Experte;4302;4183
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-83193;Aufsicht - Erziehung, Sozialarbeit, Heilerzieh.;4584;4642
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-83194;Führung - Erziehung, Sozialarbeit, Heilerzieh.;5241;5044
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-83211;Hauswirtschaft - Helfer;2652;2554
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-83212;Hauswirtschaft - Fachkraft;2571;2439
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-83213;Hauswirtschaft - Spezialist;3149;2974
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-83223;Verbraucherberatung - Spezialist;4458;4302
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-83293;Aufsicht - Hauswirtschaft, Verbraucherberatung;3868;3660
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-83314;Theologie - Experte;5202;4911
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-83322;Gemeindearbeit - Fachkraft;/;/
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-83323;Gemeindearbeit - Spezialist;5284;5464
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-83332;Angeh. geistl. Orden u. Mutterhäuser - Fachkraft;3257;3515
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-83333;Angeh. geistl. Orden u. Mutterhäuser - Spezialist;9346;8456
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-83382;Theologie, Gemeindearbeit (ssT) - Fachkraft;3352;3322
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-83383;Theologie, Gemeindearbeit (ssT) - Spezialist;.;.
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-83384;Theologie, Gemeindearbeit (ssT) - Experte;3995;3683
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-83394;Führung - Theologie und Gemeindearbeit;7386;7285
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-84114;Lehrkräfte in der Primarstufe - Experte;4886;4965
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-84124;Lehrkräfte in der Sekundarstufe - Experte;5322;5358
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-84134;Lehrkräfte an Förderschulen - Experte;5132;5223
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-84144;Lehrerausbildung - Experte;6092;6344
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-84183;Lehrkräfte allgem.bild. Schule (ssT) - Spezialist;3729;3476
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-84184;Lehrkräfte allgem.bild. Schule (ssT) - Experte;6156;5409
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-84194;Führung - Allgemeinbildende Schulen;7078;7135
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-84213;Lehrkräfte berufsbildende Fächer - Spezialist;4619;4600
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-84214;Lehrkräfte berufsbildende Fächer - Experte;5624;5802
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-84223;Betriebl. Ausbild., Betriebspädagogik - Spezialist;4287;3988
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-84224;Betriebl. Ausbild., Betriebspädagogik - Experte;4864;4148
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-84294;Führung - Berufsschulen,betr.Ausbild.,Betriebspäd.;7186;7215
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-84304;Hochschullehre und -forschung - Experte;6045;5598
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-84394;Führung - Hochschullehre und -forschung;11217;10132
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-84404;Erwachsenenbildung (oS) - Experte;4076;3599
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-84412;Musikpädagogik - Fachkraft;4127;4053
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-84413;Musikpädagogik - Spezialist;.;.
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-84414;Musikpädagogik - Experte;3724;3797
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-84424;Religionspädagogik - Experte;5172;4865
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-84434;Kunst-, Theaterpädagogik - Experte;3815;3700
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-84444;IT-Anwendungstraining - Experte;4646;4486
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-84454;(Fremd-)Sprachenlehrer - Experte;4056;3618
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-84483;Lehrkräfte außerschul.Bild.einr.(ssT) - Spezialist;5079;5084
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-84484;Lehrkräfte außerschul.Bild.einr.(ssT) - Experte;5197;5050
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-84494;Führung - Außerschulische Bildungseinrichtungen;5244;5500
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-84503;Sportlehrer (oS) - Spezialist;/;/
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-84504;Sportlehrer (oS) - Experte;3965;3257
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-84513;Fahrlehrer - Spezialist;3610;3608
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-84523;Fluglehrer - Spezialist;/;/
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-84533;Tanzlehrer - Spezialist;/;/
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-84543;Trainer - Ballsportarten - Spezialist;11023;4888
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-84553;Trainer - Fitness, Gymnastik - Spezialist;2685;2600
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-84583;Sportlehrer (ssT) - Spezialist;3065;3120
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-91104;Sprach-, Literaturwissenschaften (oS) - Experte;4985;4911
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-91114;Germanistik - Experte;4557;4511
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-91124;Anglistik, Amerikanistik - Experte;.;.
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-91134;Romanistik - Experte;.;.
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-91144;Slawistik, verwandte Bereiche - Experte;.;.
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-91154;Arabistik, Orientalistik - Experte;.;.
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-91164;Sprach-, Literaturwiss. asiat. Raum - Experte;5082;4967
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-91174;Altphilologie - Experte;.;.
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-91184;Sprach-, Literaturwissenschaften (ssT) - Experte;4258;4000
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-91214;Philosophie, Religion, Ethik - Experte;6489;6246
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-91224;Geschichtswissenschaften - Experte;4802;4911
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-91233;Archäologie - Spezialist;3409;3087
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-91234;Archäologie - Experte;4386;4166
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-91244;Medien-, Theaterwissenschaft - Experte;/;/
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-91254;Regionalwissenschaft - Experte;6412;5330
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-91264;Anthropologie, Ethnologie - Experte;4137;3757
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-91314;Politologie - Experte;6154;5578
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-91324;Soziologie - Experte;4633;4530
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-91334;Erziehungswissenschaft - Experte;3664;3500
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-91341;Markt-, Meinungsforschung - Helfer;4275;3943
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-91342;Markt-, Meinungsforschung - Fachkraft;4333;4212
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-91343;Markt-, Meinungsforschung - Spezialist;6217;5868
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-91344;Markt-, Meinungsforschung - Experte;6328;5999
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-91354;Demografie - Experte;.;.
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-91384;Gesellschaftswissenschaften (ssT) - Experte;5498;4911
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-91404;Wirtschaftswissenschaften (oS) - Experte;6620;5837
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-91484;Wirtschaftswissenschaften (ssT) - Experte;4235;3759
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-92112;Werbung und Marketing - Fachkraft;4407;3999
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-92113;Werbung und Marketing - Spezialist;5734;5184
62361;Verdiensterhebung;SMONAT;Stichmonat;Apr 23;DINSG;Deutschland insgesamt;DG;Deutschland;KB10A5;Berufsgattungen (KB2010), 5-Steller;KB10-92114;Werbung und Marketing - Experte;6309;5734
