;;;;;;;Klassifikation der Berufe 2010 – überarbeitete Fassung 2020;
;;;;;;;;
Umsteigeschlüssel von der Klassifikation der Berufe 2010 – überarbeitete Fassung 2020 (5-Steller) zur ISCO-08 (4-Steller);;;;;;;;
;;;;;;;;
"KldB 2010
(5-Steller)";Bezeichnungen der KldB2010 (5-Steller);Classification title (English);"ISCO-08
(4-Steller)";Bezeichnungen der ISCO-08 (4-Steller);Unit Group (English);"Umstieg eindeutig (1);
nicht eindeutig (0)";"Schwerpunkt (1) und 
Anzahl der Alternativen";
21201;Berufe in der Naturstein- und Mineralaufbereitung und -verarbeitung und Baustoffherstellung (ohne Spezialisierung) - Helfer-/Anlerntätigkeiten;Conditioning and processing of natural stone and minerals, production of building materials (without specialisation)-unskilled/semiskilled tasks;9329;Hilfsarbeiter bei der Herstellung von Waren, anderweitig nicht genannt;Manufacturing labourers not elsewhere classified;1;1;
21212;Berufe in der Naturstein- und Mineralaufbereitung - fachlich ausgerichtete Tätigkeiten;Conditioning and processing of natural stone and minerals-skilled tasks;8112;Bediener von Mineral- und Gesteinsaufbereitungsanlagen;Mineral and stone processing plant operators;1;1;
21213;Berufe in der Naturstein- und Mineralaufbereitung - komplexe Spezialistentätigkeiten;Conditioning and processing of natural stone and minerals-complex tasks;3117;Bergbau- und Hüttentechniker;Mining and metallurgical technicians;1;1;
21222;Berufe in der Baustoffherstellung - fachlich ausgerichtete Tätigkeiten;Production of building materials-skilled tasks;8114;Bediener von Maschinen zur Herstellung und Verarbeitung von Zement, Steinen und sonstigen Mineralien;Cement, stone and other mineral products machine operators;1;1;
21223;Berufe in der Baustoffherstellung - komplexe Spezialistentätigkeiten;Production of building materials-complex tasks;3112;Bautechniker;Civil engineering technicians;1;1;
21232;Berufe in der Steinmetztechnik - fachlich ausgerichtete Tätigkeiten;Occupations in stonemasonry-skilled tasks;7113;Steinmetze, Steinspalter, -bearbeiter und Steinbildhauer;Stonemasons, stone cutters, splitters and carvers;1;1;
21233;Berufe in der Steinmetztechnik - komplexe Spezialistentätigkeiten;Occupations in stonemasonry-complex tasks;3119;Material- und ingenieurtechnische Fachkräfte, anderweitig nicht genannt;Physical and engineering science technicians not elsewhere classified;1;1;
21293;Aufsichtskräfte - Naturstein- und Mineralaufbereitung und -verarbeitung und Baustoffherstellung;Supervisors in conditioning and processing of natural stone and minerals, production of building materials;3122;Produktionsleiter bei der Herstellung von Waren;Manufacturing supervisors;1;1;
21311;Berufe in der Glasherstellung - Helfer-/Anlerntätigkeiten;Occupations in glass-making-unskilled/semiskilled tasks;9329;Hilfsarbeiter bei der Herstellung von Waren, anderweitig nicht genannt;Manufacturing labourers not elsewhere classified;1;1;
21312;Berufe in der Glasherstellung - fachlich ausgerichtete Tätigkeiten;Occupations in glass-making-skilled tasks;8181;Bediener von Anlagen zur Glas- und Keramikherstellung;Glass and ceramics plant operators;1;1;
21313;Berufe in der Glasherstellung - komplexe Spezialistentätigkeiten;Occupations in glass-making-complex tasks;3119;Material- und ingenieurtechnische Fachkräfte, anderweitig nicht genannt;Physical and engineering science technicians not elsewhere classified;1;1;
21322;Berufe im Glasapparatebau - fachlich ausgerichtete Tätigkeiten;Manufacturing of glass instruments engineering-skilled tasks;7315;Glasmacher, -schneider, -schleifer und -veredler;Glass makers, cutters, grinders and finishers;1;1;
21323;Berufe im Glasapparatebau - komplexe Spezialistentätigkeiten;Manufacturing of glass instruments engineering-complex tasks;3119;Material- und ingenieurtechnische Fachkräfte, anderweitig nicht genannt;Physical and engineering science technicians not elsewhere classified;1;1;
21332;Berufe in der industriellen Glasbläserei - fachlich ausgerichtete Tätigkeiten;Occupations in industrial glassblowing-skilled tasks;7315;Glasmacher, -schneider, -schleifer und -veredler;Glass makers, cutters, grinders and finishers;1;1;
21342;Berufe in der Glasveredelung - fachlich ausgerichtete Tätigkeiten;Occupations in glass finishing-skilled tasks;8181;Bediener von Anlagen zur Glas- und Keramikherstellung;Glass and ceramics plant operators;0;2;
21342;Berufe in der Glasveredelung - fachlich ausgerichtete Tätigkeiten;Occupations in glass finishing-skilled tasks;7315;Glasmacher, -schneider, -schleifer und -veredler;Glass makers, cutters, grinders and finishers;0;1;
21342;Berufe in der Glasveredelung - fachlich ausgerichtete Tätigkeiten;Occupations in glass finishing-skilled tasks;7316;Schildermaler, Dekormaler, Graveure und Ätzer;Sign writers, decorative painters, engravers and etchers;0;3;
21352;Berufe in der Glasapparatejustierung - fachlich ausgerichtete Tätigkeiten;Occupations in adjusting of glass instruments-skilled tasks;7311;Präzisionsinstrumentenmacher und -instandsetzer;Precision-instrument makers and repairers;1;1;
21362;Berufe in der Feinoptik - fachlich ausgerichtete Tätigkeiten;Occupations in precision optics-skilled tasks;7549;Handwerks- und verwandte Berufe, anderweitig nicht genannt;Craft and related workers not elsewhere classified;1;1;
21363;Berufe in der Feinoptik - komplexe Spezialistentätigkeiten;Occupations in precision optics-complex tasks;3119;Material- und ingenieurtechnische Fachkräfte, anderweitig nicht genannt;Physical and engineering science technicians not elsewhere classified;1;1;
21393;Aufsichtskräfte - Industrielle Glasherstellung und -verarbeitung;Supervisors in industrial glass-making and -processing;3122;Produktionsleiter bei der Herstellung von Waren;Manufacturing supervisors;1;1;
21411;Berufe in der Industriekeramik (Verfahrens- und Anlagentechnik) - Helfer-/Anlerntätigkeiten;Occupations in industrial process and plant engineering for ceramic materials-unskilled/semiskilled tasks;9329;Hilfsarbeiter bei der Herstellung von Waren, anderweitig nicht genannt;Manufacturing labourers not elsewhere classified;1;1;
21412;Berufe in der Industriekeramik (Verfahrens- und Anlagentechnik) - fachlich ausgerichtete Tätigkeiten;Occupations in industrial process and plant engineering for ceramic materials-skilled tasks;8181;Bediener von Anlagen zur Glas- und Keramikherstellung;Glass and ceramics plant operators;1;1;
21413;Berufe in der Industriekeramik (Verfahrens- und Anlagentechnik) - komplexe Spezialistentätigkeiten;Occupations in industrial process and plant engineering for ceramic materials-complex tasks;3119;Material- und ingenieurtechnische Fachkräfte, anderweitig nicht genannt;Physical and engineering science technicians not elsewhere classified;1;1;
21422;Berufe in der Industriekeramik (Modelltechnik) - fachlich ausgerichtete Tätigkeiten;Occupations in industrial ceramic model making-skilled tasks;7314;Keramiker und verwandte Berufe;Potters and related workers;1;1;
21423;Berufe in der Industriekeramik (Modelltechnik) - komplexe Spezialistentätigkeiten;Occupations in industrial ceramic model making-complex tasks;3119;Material- und ingenieurtechnische Fachkräfte, anderweitig nicht genannt;Physical and engineering science technicians not elsewhere classified;1;1;
21493;Aufsichtskräfte - Industrielle Keramikherstellung und -verarbeitung;Supervisors in industrial ceramic-making and -processing;3122;Produktionsleiter bei der Herstellung von Waren;Manufacturing supervisors;1;1;
22101;Berufe in der Kunststoff- und Kautschukherstellung (ohne Spezialisierung) - Helfer-/Anlerntätigkeiten;Occupations in plastic- and rubber-making (without specialisation)-unskilled/semiskilled tasks;9329;Hilfsarbeiter bei der Herstellung von Waren, anderweitig nicht genannt;Manufacturing labourers not elsewhere classified;1;1;
22102;Berufe in der Kunststoff- und Kautschukherstellung (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten;Occupations in plastic- and rubber-making (without specialisation)-skilled tasks;8141;Bediener von Maschinen zur Herstellung von Gummiwaren;Rubber products machine operators;0;2;
22102;Berufe in der Kunststoff- und Kautschukherstellung (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten;Occupations in plastic- and rubber-making (without specialisation)-skilled tasks;8142;Bediener von Maschinen zur Herstellung von Kunststoffwaren;Plastic products machine operators;0;1;
22103;Berufe in der Kunststoff- und Kautschukherstellung (ohne Spezialisierung) - komplexe Spezialistentätigkeiten;Occupations in plastic- and rubber-making (without specialisation)-complex tasks;3116;Chemiebetriebs- und Verfahrenstechniker;Chemical engineering technicians;1;1;
22104;Berufe in der Kunststoff- und Kautschukherstellung (ohne Spezialisierung) - hoch komplexe Tätigkeiten;Occupations in plastic- and rubber-making (without specialisation)-highly complex tasks;2145;Chemieingenieure;Chemical engineers;1;1;
22112;Berufe in der Reifen- und Vulkanisationstechnik - fachlich ausgerichtete Tätigkeiten;Technical occupations in tire production and vulcanisation-skilled tasks;8141;Bediener von Maschinen zur Herstellung von Gummiwaren;Rubber products machine operators;0;1;
22112;Berufe in der Reifen- und Vulkanisationstechnik - fachlich ausgerichtete Tätigkeiten;Technical occupations in tire production and vulcanisation-skilled tasks;7231;Kraftfahrzeugmechaniker und -schlosser;Motor vehicle mechanics and repairers;0;2;
22182;Berufe in der Kunststoff- und Kautschukherstellung und -verarbeitung (sonstige spezifische Tätigkeitsangabe) - fachlich ausgerichtete Tätigkeiten;Occupations in plastic- and rubber-making and -processing (with specialisation, not elsewhere classified)-skilled tasks;8141;Bediener von Maschinen zur Herstellung von Gummiwaren;Rubber products machine operators;0;1;
22182;Berufe in der Kunststoff- und Kautschukherstellung und -verarbeitung (sonstige spezifische Tätigkeitsangabe) - fachlich ausgerichtete Tätigkeiten;Occupations in plastic- and rubber-making and -processing (with specialisation, not elsewhere classified)-skilled tasks;8142;Bediener von Maschinen zur Herstellung von Kunststoffwaren;Plastic products machine operators;0;2;
22183;Berufe in der Kunststoff- und Kautschukherstellung und -verarbeitung (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten;Occupations in plastic- and rubber-making and -processing (with specialisation, not elsewhere classified)-complex tasks;3116;Chemiebetriebs- und Verfahrenstechniker;Chemical engineering technicians;1;1;
22184;Berufe in der Kunststoff- und Kautschukherstellung und -verarbeitung (sonstige spezifische Tätigkeitsangabe) - hoch komplexe Tätigkeiten;Occupations in plastic- and rubber-making and -processing (with specialisation, not elsewhere classified)-highly complex tasks;2145;Chemieingenieure;Chemical engineers;1;1;
22193;Aufsichtskräfte - Kunststoff- und Kautschukherstellung und -verarbeitung;Supervisors in plastic- and rubber-making and -processing;3122;Produktionsleiter bei der Herstellung von Waren;Manufacturing supervisors;1;1;
22201;Berufe in der Farb- und Lacktechnik (ohne Spezialisierung) - Helfer-/Anlerntätigkeiten;Occupations in colour coating and varnishing (without specialisation)-unskilled/semiskilled tasks;9329;Hilfsarbeiter bei der Herstellung von Waren, anderweitig nicht genannt;Manufacturing labourers not elsewhere classified;1;1;
22202;Berufe in der Farb- und Lacktechnik (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten;Occupations in colour coating and varnishing (without specialisation)-skilled tasks;7132;Lackierer und verwandte Berufe;Spray painters and varnishers;1;1;
22203;Berufe in der Farb- und Lacktechnik (ohne Spezialisierung) - komplexe Spezialistentätigkeiten;Occupations in colour coating and varnishing (without specialisation)-complex tasks;3116;Chemiebetriebs- und Verfahrenstechniker;Chemical engineering technicians;1;1;
22204;Berufe in der Farb- und Lacktechnik (ohne Spezialisierung) - hoch komplexe Tätigkeiten;Occupations in colour coating and varnishing (without specialisation)-highly complex tasks;2145;Chemieingenieure;Chemical engineers;1;1;
22212;Berufe in der Fahrzeuglackierung - fachlich ausgerichtete Tätigkeiten;Vehicle paintwork-skilled tasks;7132;Lackierer und verwandte Berufe;Spray painters and varnishers;1;1;
22222;Berufe im Lacklaboratorium - fachlich ausgerichtete Tätigkeiten;Occupations in varnishing laboratories-skilled tasks;3111;Chemo- und Physikotechniker;Chemical and physical science technicians;1;1;
22293;Aufsichtskräfte - Farb- und Lacktechnik;Supervisors in colour coating and varnishing;3122;Produktionsleiter bei der Herstellung von Waren;Manufacturing supervisors;1;1;
22301;Berufe in der Holzbe- und -verarbeitung (ohne Spezialisierung) - Helfer-/Anlerntätigkeiten;Occupations in wood-working and -processing (without specialisation)-unskilled/semiskilled tasks;9329;Hilfsarbeiter bei der Herstellung von Waren, anderweitig nicht genannt;Manufacturing labourers not elsewhere classified;1;1;
22302;Berufe in der Holzbe- und -verarbeitung (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten;Occupations in wood-working and -processing (without specialisation)-skilled tasks;7523;Einrichter und Bediener von Holzbearbeitungsmaschinen;Woodworking machine tool setters and operators;1;1;
22303;Berufe in der Holzbe- und -verarbeitung (ohne Spezialisierung) - komplexe Spezialistentätigkeiten;Occupations in wood-working and -processing (without specialisation)-complex tasks;3119;Material- und ingenieurtechnische Fachkräfte, anderweitig nicht genannt;Physical and engineering science technicians not elsewhere classified;1;1;
22304;Berufe in der Holzbe- und -verarbeitung (ohne Spezialisierung) - hoch komplexe Tätigkeiten;Occupations in wood-working and -processing (without specialisation)-highly complex tasks;2149;Ingenieure, anderweitig nicht genannt;Engineering professionals not elsewhere classified;1;1;
22312;Berufe in der Holztrocknung und -konservierung - fachlich ausgerichtete Tätigkeiten;Occupations in wood drying and preservation-skilled tasks;7521;Holztrockner und -konservierer;Wood treaters;1;1;
22322;Berufe in der Produktion von Holzwerkstoffen und -bauteilen - fachlich ausgerichtete Tätigkeiten;Occupations producing wood-based materials and wooden components-skilled tasks;8172;Bediener von Anlagen zur Holzaufbereitung;Wood processing plant operators;1;1;
22332;Berufe in der Produktion von Fertigprodukten aus Holz und Holzwerkstoffen - fachlich ausgerichtete Tätigkeiten;Occupations producing finished products from wood and wood-based materials-skilled tasks;7523;Einrichter und Bediener von Holzbearbeitungsmaschinen;Woodworking machine tool setters and operators;1;1;
22333;Berufe in der Produktion von Fertigprodukten aus Holz und Holzwerkstoffen - komplexe Spezialistentätigkeiten;Occupations producing finished products from wood and wood-based materials-complex tasks;3119;Material- und ingenieurtechnische Fachkräfte, anderweitig nicht genannt;Physical and engineering science technicians not elsewhere classified;1;1;
22342;Berufe im Holz-, Möbel- und Innenausbau - fachlich ausgerichtete Tätigkeiten;Occupations in wood construction, furniture and cabinet making, and interior finishing-skilled tasks;7522;Möbeltischler und verwandte Berufe;Cabinet-makers and related workers;1;1;
22343;Berufe im Holz-, Möbel- und Innenausbau - komplexe Spezialistentätigkeiten;Occupations in wood construction, furniture and cabinet making, and interior finishing-complex tasks;3119;Material- und ingenieurtechnische Fachkräfte, anderweitig nicht genannt;Physical and engineering science technicians not elsewhere classified;1;1;
22352;Flechtwerkgestalter/innen, Bürsten- und Pinselmacher/innen - fachlich ausgerichtete Tätigkeiten;Wickerwork manufacturers, broom and brush makers-skilled tasks;7317;Kunsthandwerkliche Berufe für Holz, Korbwaren und verwandte Materialien;Handicraft workers in wood, basketry and related materials;1;1;
22382;Berufe in der Holzbe- und -verarbeitung (sonstige spezifische Tätigkeitsangabe) - fachlich ausgerichtete Tätigkeiten;Occupations in wood-working and -processing (with specialisation, not elsewhere classified)-skilled tasks;7523;Einrichter und Bediener von Holzbearbeitungsmaschinen;Woodworking machine tool setters and operators;0;1;
22382;Berufe in der Holzbe- und -verarbeitung (sonstige spezifische Tätigkeitsangabe) - fachlich ausgerichtete Tätigkeiten;Occupations in wood-working and -processing (with specialisation, not elsewhere classified)-skilled tasks;7522;Möbeltischler und verwandte Berufe;Cabinet-makers and related workers;0;2;
22393;Aufsichtskräfte - Holzbe- und -verarbeitung;Supervisors in wood-working and -processing;3122;Produktionsleiter bei der Herstellung von Waren;Manufacturing supervisors;1;1;
22394;Führungskräfte - Holzbe- und -verarbeitung;Managers in wood-working and -processing;2149;Ingenieure, anderweitig nicht genannt;Engineering professionals not elsewhere classified;1;1;
23101;Berufe in der Papier- und Verpackungstechnik (ohne Spezialisierung) - Helfer-/Anlerntätigkeiten;Technical occupations in paper-making and -processing and packaging (without specialisation)-unskilled/semiskilled tasks;9329;Hilfsarbeiter bei der Herstellung von Waren, anderweitig nicht genannt;Manufacturing labourers not elsewhere classified;1;1;
23112;Berufe in der Papierherstellung - fachlich ausgerichtete Tätigkeiten;Occupations in paper-making (without specialisation)-skilled tasks;8171;Bediener von Anlagen zur Zellstoff- und Papierherstellung;Pulp and papermaking plant operators;1;1;
23113;Berufe in der Papierherstellung - komplexe Spezialistentätigkeiten;Occupations in paper-making (without specialisation)-complex tasks;3116;Chemiebetriebs- und Verfahrenstechniker;Chemical engineering technicians;1;1;
23114;Berufe in der Papierherstellung - hoch komplexe Tätigkeiten;Occupations in paper-making (without specialisation)-highly complex tasks;2145;Chemieingenieure;Chemical engineers;1;1;
23122;Berufe in der Papierverarbeitung und Verpackungstechnik - fachlich ausgerichtete Tätigkeiten;Occupations in paper-processing and packaging-skilled tasks;8142;Bediener von Maschinen zur Herstellung von Kunststoffwaren;Plastic products machine operators;0;2;
23122;Berufe in der Papierverarbeitung und Verpackungstechnik - fachlich ausgerichtete Tätigkeiten;Occupations in paper-processing and packaging-skilled tasks;8143;Bediener von Maschinen zur Herstellung von Papierwaren;Paper products machine operators;0;1;
23123;Berufe in der Papierverarbeitung und Verpackungstechnik - komplexe Spezialistentätigkeiten;Occupations in paper-processing and packaging-complex tasks;3115;Maschinenbautechniker;Mechanical engineering technicians;1;1;
23124;Berufe in der Papierverarbeitung und Verpackungstechnik - hoch komplexe Tätigkeiten;Occupations in paper-processing and packaging-highly complex tasks;2144;Maschinenbauingenieure;Mechanical engineers;1;1;
23193;Aufsichtskräfte - Papier- und Verpackungstechnik;Supervisors in paper-making and -processing and packaging;3122;Produktionsleiter bei der Herstellung von Waren;Manufacturing supervisors;1;1;
